timestamp,timestamp_local,sn,sample_rh,sample_temp,sample_pres,lat,lon,device_state,pm1,pm25,pm10
2023-07-15T21:22:05Z,2023-07-15T17:22:05Z,MOD-PM-00955,49.95,28.77,0.0,39.956,-75.186,ACTIVE,10.046,10.38,11.784
2023-07-15T21:21:05Z,2023-07-15T17:21:05Z,MOD-PM-00955,50.24,28.76,0.0,39.956,-75.186,ACTIVE,10.343,10.754,10.913
2023-07-15T21:20:05Z,2023-07-15T17:20:05Z,MOD-PM-00955,50.05,28.75,0.0,39.956,-75.186,ACTIVE,9.899,10.213,11.001
2023-07-15T21:19:05Z,2023-07-15T17:19:05Z,MOD-PM-00955,50.13,28.74,0.0,39.956,-75.186,ACTIVE,9.76,10.044,10.16
2023-07-15T21:18:05Z,2023-07-15T17:18:05Z,MOD-PM-00955,50.39,28.73,0.0,39.956,-75.186,ACTIVE,9.603,9.84,9.894
2023-07-15T21:17:05Z,2023-07-15T17:17:05Z,MOD-PM-00955,50.54,28.72,0.0,39.956,-75.186,ACTIVE,10.721,10.925,10.981
2023-07-15T21:16:05Z,2023-07-15T17:16:05Z,MOD-PM-00955,49.75,28.72,0.0,39.956,-75.186,ACTIVE,9.279,9.573,24.049
2023-07-15T21:15:05Z,2023-07-15T17:15:05Z,MOD-PM-00955,45.89,28.74,0.0,39.956,-75.186,ACTIVE,10.36,10.695,11.535
2023-07-15T21:14:05Z,2023-07-15T17:14:05Z,MOD-PM-00955,46.0,28.78,0.0,39.956,-75.186,ACTIVE,10.11,10.302,12.004
2023-07-15T21:13:05Z,2023-07-15T17:13:05Z,MOD-PM-00955,46.46,28.81,0.0,39.956,-75.186,ACTIVE,10.245,10.638,10.746
2023-07-15T21:12:05Z,2023-07-15T17:12:05Z,MOD-PM-00955,46.37,28.84,0.0,39.956,-75.186,ACTIVE,8.798,9.066,9.066
2023-07-15T21:11:05Z,2023-07-15T17:11:05Z,MOD-PM-00955,46.1,28.87,0.0,39.956,-75.186,ACTIVE,10.603,10.853,11.016
2023-07-15T21:10:05Z,2023-07-15T17:10:05Z,MOD-PM-00955,46.23,28.91,0.0,39.956,-75.186,ACTIVE,9.908,10.335,10.453
